id	filename	md5	size	state
72df66fe-cccc-4f8e-99da-274bc98bc8de	72df66fe-cccc-4f8e-99da-274bc98bc8de/TCGA-LUAD.1d98f8a3-ebe4-4a09-b8a4-48ec1cdcfd2e.gene_level_copy_number.tsv	a3966b472b5200e7d3308d14aa28e045	3482466	validated
74db7e0d-8fe7-479d-b9f9-70486d6a7e96	74db7e0d-8fe7-479d-b9f9-70486d6a7e96/TCGA-LUAD.2cb45373-94f9-4095-bccd-356d0650e286.gene_level_copy_number.tsv	f25f84a975e4a7ff3daf5c88b0aeaebe	3482271	validated
758208a1-662d-4d48-a875-5f883ce840c8	758208a1-662d-4d48-a875-5f883ce840c8/TCGA-LUAD.0cb2928c-8223-4dd0-8b8d-9d2e9a10bc75.gene_level_copy_number.tsv	0341b9b67e489ddc0b3fca2ad86228a3	3482209	validated
75849119-3cf1-443d-8757-76df554ce6a0	75849119-3cf1-443d-8757-76df554ce6a0/TCGA-LUAD.5631bc38-4ea7-48ef-9703-9beb54b39fa9.gene_level_copy_number.tsv	4700453382b52baed322957914e1811f	3482275	validated
765794c6-cdc7-4d35-b1d5-75be782a032d	765794c6-cdc7-4d35-b1d5-75be782a032d/TCGA-LUAD.f78feb9a-4ab0-465a-8c5d-e3a75cb1d53e.gene_level_copy_number.tsv	70f6a566c0515f039e90e70516962649	3482613	validated
769070d6-3452-4734-ba12-decf0c7ae4e8	769070d6-3452-4734-ba12-decf0c7ae4e8/TCGA-LUAD.34a3a3ea-d348-4858-8d72-fba8923c5ead.gene_level_copy_number.tsv	87126f203bd8f64e1c1707f8227039a9	3487238	validated
7914ae5e-6fee-4d96-b5fa-3e8a83d8d6ef	7914ae5e-6fee-4d96-b5fa-3e8a83d8d6ef/TCGA-LUAD.7d1b998b-41a2-4347-b559-7863f5b98339.gene_level_copy_number.tsv	55c866bfbb893189d2549261ad01c627	3482600	validated
7b0fa67b-55a3-486f-91ef-b35fa2b0eeee	7b0fa67b-55a3-486f-91ef-b35fa2b0eeee/TCGA-LUAD.147ff92e-a68a-4453-a1cb-132ac06ff511.gene_level_copy_number.tsv	cfe2129ed7b1d1371ff9e48d6d44f67f	3482257	validated
7b55745f-a4d9-42a9-b382-9317d2a23b8a	7b55745f-a4d9-42a9-b382-9317d2a23b8a/TCGA-LUAD.640c682c-2f19-4307-853f-1ea70c3f55a1.gene_level_copy_number.tsv	533ea97ead74f46e7c261de71b302e3d	3482465	validated
7d87ab49-c392-417d-b5c4-e34b962a1729	7d87ab49-c392-417d-b5c4-e34b962a1729/TCGA-LUAD.ee2d9250-8102-4103-bbab-5b2499946474.gene_level_copy_number.tsv	62d4415c5387e72fff3ae1a65aa9aa92	3482198	validated
7ec08ba8-892b-4fab-a6c6-d9155c1a09db	7ec08ba8-892b-4fab-a6c6-d9155c1a09db/TCGA-LUAD.8f2be4be-04d6-4353-9079-f1d8b1871fc7.gene_level_copy_number.tsv	a3a87a23f5bf7f2286bfc735cb818040	3482280	validated
7f315ad2-cac0-47a3-8140-f30dcd40214c	7f315ad2-cac0-47a3-8140-f30dcd40214c/TCGA-LUAD.01f5d28e-fe75-4d58-9440-ea66f46006c4.gene_level_copy_number.tsv	0d011e5bba721000073103d2a382a6db	3482158	validated
7f60582b-119f-4210-b3f4-acb49b56e6d3	7f60582b-119f-4210-b3f4-acb49b56e6d3/TCGA-LUAD.dba60d06-6318-47ad-a4d3-9a977e9e5d4b.gene_level_copy_number.tsv	97d657690b622555028909ef694e43d7	3482071	validated
8074218c-20ea-4d4b-a45a-5493e777e4f0	8074218c-20ea-4d4b-a45a-5493e777e4f0/TCGA-LUAD.198a4ba5-8395-404a-8e9c-25e6bcf008af.gene_level_copy_number.tsv	0349df9e1beb563f80156cfcd51c59f7	3482366	validated
81179af5-7b83-46ec-814d-877e97c884a2	81179af5-7b83-46ec-814d-877e97c884a2/TCGA-LUAD.1aee528a-cf8e-4a8b-a888-fe5d0efdc20b.gene_level_copy_number.tsv	32dbbb1ec98fa554f4f2233f79f95727	3482275	validated
81220795-8150-4871-b04f-70db88b37dbc	81220795-8150-4871-b04f-70db88b37dbc/TCGA-LUAD.3646baa9-08e0-48c0-8e23-31b6f0e64863.gene_level_copy_number.tsv	682581c02a2bcdc0dba6740c5b754361	3483409	validated
8228d3cc-1554-493e-97a8-467496a98b61	8228d3cc-1554-493e-97a8-467496a98b61/TCGA-LUAD.553d187a-19e3-4389-926a-11e4ce19a0bd.gene_level_copy_number.tsv	cc1897c26b62d5e75154814bb3b0375a	3485116	validated
83684536-95e0-4752-b4ce-06e8ff246c96	83684536-95e0-4752-b4ce-06e8ff246c96/TCGA-LUAD.3ece32e5-83cd-4c15-be36-8ad76bda8160.gene_level_copy_number.tsv	4b4a7ec1db0a1509b29ca11b2e3fc45b	3482269	validated
83df736d-4eb8-422c-857e-49b905f689d8	83df736d-4eb8-422c-857e-49b905f689d8/TCGA-LUAD.f990b636-50f2-43e6-8eef-9b4e7e36d4cd.gene_level_copy_number.tsv	ae53c828236d96be2ae5bc484f687de3	3482233	validated
83fed653-0d2c-4725-b7c9-b7f6b17bdc37	83fed653-0d2c-4725-b7c9-b7f6b17bdc37/TCGA-LUAD.c6c514a7-b395-4c46-8e37-78beada75217.gene_level_copy_number.tsv	2b6057eeb7d09d6759274a5c390cda6a	3490638	validated
841af56f-0851-4a36-bf48-cf6ed0519cb0	841af56f-0851-4a36-bf48-cf6ed0519cb0/TCGA-LUAD.31992e33-6cdf-4166-a411-d7e14d9a27af.gene_level_copy_number.tsv	54facdacab4756ae8cdd5cb42eb19515	3482266	validated
85313760-7a63-4f8e-95bf-1213d3c3ec24	85313760-7a63-4f8e-95bf-1213d3c3ec24/TCGA-LUAD.27508f09-f099-4840-88f1-317b5249b4ad.gene_level_copy_number.tsv	3830bb02a59ad0ffd447e2159da9556f	3486060	validated
862f3a6c-544e-4ce6-8016-569ae8cae6f0	862f3a6c-544e-4ce6-8016-569ae8cae6f0/TCGA-LUAD.3602277e-f86f-4509-93d2-5cbbd7b397ab.gene_level_copy_number.tsv	80e882c6019a7bc02d3a5a21eadd3833	3482248	validated
883ef984-71b6-4a78-97bf-0facfe3c6301	883ef984-71b6-4a78-97bf-0facfe3c6301/TCGA-LUAD.5f56b47e-4809-4bf8-b155-6ffa7ef4408b.gene_level_copy_number.tsv	b0c77aff2906aec0e64847d0680de2ec	3482377	validated
88cf5ea6-9bdc-4480-bb8a-a735e2de1377	88cf5ea6-9bdc-4480-bb8a-a735e2de1377/TCGA-LUAD.190219c4-2e66-44e3-a106-09b17be05453.gene_level_copy_number.tsv	8df59d398f599f95b9520840c8b4d2e0	3482654	validated
8ba041ae-98ee-459d-b569-81da4c8ab955	8ba041ae-98ee-459d-b569-81da4c8ab955/TCGA-LUAD.023c31b7-8e65-4591-874d-508ef388ed51.gene_level_copy_number.tsv	e959e97b8d81df192e6741956450321c	3482483	validated
8bb8d622-cbf8-4f24-94be-0200f8dda3da	8bb8d622-cbf8-4f24-94be-0200f8dda3da/TCGA-LUAD.4bb00b63-0b98-499d-8117-427efa944c19.gene_level_copy_number.tsv	768d816bc2249e89a4190797319fdd0d	3483357	validated
8d95e928-bd57-428f-b619-f5a025c48312	8d95e928-bd57-428f-b619-f5a025c48312/TCGA-LUAD.dad280e3-147d-4ded-8528-1a0aa17cc25d.gene_level_copy_number.tsv	25ef762c35c0ea00e3b34aef57b05d0d	3482722	validated
92123383-00ac-4af9-91e8-bbe5a2d9880b	92123383-00ac-4af9-91e8-bbe5a2d9880b/TCGA-LUAD.11bee791-e550-4d61-b424-47eed700529f.gene_level_copy_number.tsv	4b673262c556894ff713493baba48b7e	3482206	validated
92b1df2d-706b-4082-863b-1b5f21db2ef1	92b1df2d-706b-4082-863b-1b5f21db2ef1/TCGA-LUAD.8546b5dc-43ce-486d-93cf-2c16b83c9d4e.gene_level_copy_number.tsv	06c2a2a43298204271397cd8d99e2536	3482245	validated
9309c051-ad9a-4aaf-b1ff-54388d2670ec	9309c051-ad9a-4aaf-b1ff-54388d2670ec/TCGA-LUAD.533e6bf0-abc6-42b3-adf8-7db2fdca420a.gene_level_copy_number.tsv	1d7ebb815c2c4d3062402a488eaf211c	3482928	validated
967369fd-f702-4440-af8c-521f54e0d113	967369fd-f702-4440-af8c-521f54e0d113/TCGA-LUAD.fa210e9d-40de-444c-9087-d36d1a174d1d.gene_level_copy_number.tsv	f3e25856e003258639c4d72d34dbeb7b	3482438	validated
971a414b-bb94-4e2b-ae09-51f825196783	971a414b-bb94-4e2b-ae09-51f825196783/TCGA-LUAD.be7b13f0-371b-4d9d-af93-f482e45acd13.gene_level_copy_number.tsv	95a78b3ad9dc4aa97dc59c6f70fbab37	3482506	validated
98250139-0d84-47ad-9a2f-f1be4d003448	98250139-0d84-47ad-9a2f-f1be4d003448/TCGA-LUAD.4e4799de-7373-4d40-9610-839d34efe957.gene_level_copy_number.tsv	2347faabc9adc0e0e5ef2c65e3952159	3482275	validated
98c820fb-1e79-4a21-8e14-75b4b2a4b553	98c820fb-1e79-4a21-8e14-75b4b2a4b553/TCGA-LUAD.e3f78a21-8869-44b9-9aaa-3558af812043.gene_level_copy_number.tsv	5821b4db6bea1eeec310c1da13807bbc	3482381	validated
9bc17f8a-88cb-42b6-bd75-9e34b6046c21	9bc17f8a-88cb-42b6-bd75-9e34b6046c21/TCGA-LUAD.1a04f32c-fe4e-4603-8a2f-c27fc86a9fc3.gene_level_copy_number.tsv	c27387d1af7b28c37ab46ef9673b5168	3482831	validated
9c8d3786-6c04-42bd-b610-939285ecefb1	9c8d3786-6c04-42bd-b610-939285ecefb1/TCGA-LUAD.e28ac114-fe79-4ef9-aeb3-c0f6c1f93f6a.gene_level_copy_number.tsv	dd981c366c8ef48e6611e72e44209dbe	3482198	validated
9cc79e0e-8cd3-4fd2-bbfc-fa7c053ee33d	9cc79e0e-8cd3-4fd2-bbfc-fa7c053ee33d/TCGA-LUAD.e07fa841-db4a-448d-9906-a5b2fe750c36.gene_level_copy_number.tsv	0d84dd17f1f1f60909ab22d7ea5f414c	3483692	validated
9dfe3c7d-0b3c-4b84-b5c9-35d2779ea617	9dfe3c7d-0b3c-4b84-b5c9-35d2779ea617/TCGA-LUAD.67f2eebb-bb1e-4382-9477-b138fa92042a.gene_level_copy_number.tsv	4cffb3e3d4c3c1bf5f009c2fbec24b50	3482168	validated
9f642860-35d6-4a2d-aacd-fbe6d24a2e04	9f642860-35d6-4a2d-aacd-fbe6d24a2e04/TCGA-LUAD.9909ef24-06e2-4fdc-ad8c-6a5a525552ed.gene_level_copy_number.tsv	0843aae5eee5e706d96a6fad6d171b26	3484130	validated
9f69bfd7-1478-4cec-a9d2-b4a079203b65	9f69bfd7-1478-4cec-a9d2-b4a079203b65/TCGA-LUAD.464301d7-c581-4af0-8072-f27845d94362.gene_level_copy_number.tsv	ff99559e74ecfcf54d5673c52a46207a	3482352	validated
9fb853eb-d8fa-427f-971a-9d7b90b25635	9fb853eb-d8fa-427f-971a-9d7b90b25635/TCGA-LUAD.27bb1dc2-f615-4fce-bb6c-d9c5da2f01d6.gene_level_copy_number.tsv	fad66edf9299e631349fd6614f74a877	3482251	validated
a0f9c058-dfbe-444f-bcf4-4c935c1d0761	a0f9c058-dfbe-444f-bcf4-4c935c1d0761/TCGA-LUAD.ddfbf239-f672-42a1-ab09-59fa43c63f08.gene_level_copy_number.tsv	abf681db95d422684e27bac8667f0be8	3483924	validated
a101e494-2f4b-414d-8d25-71abb22f6153	a101e494-2f4b-414d-8d25-71abb22f6153/TCGA-LUAD.2b9a389f-e9ba-479e-a101-ad0612fdec4d.gene_level_copy_number.tsv	3e9e4bbb42cf494f57cee223eb591708	3488699	validated
a1a7e505-d3eb-4c0f-8625-9e43c6b6f261	a1a7e505-d3eb-4c0f-8625-9e43c6b6f261/TCGA-LUAD.7122578c-b786-40b4-af7f-084916452d37.gene_level_copy_number.tsv	85a06416b5c047890f782884fc623b57	3482453	validated
a274c987-532c-44c0-aa55-ef85dd0997fd	a274c987-532c-44c0-aa55-ef85dd0997fd/TCGA-LUAD.6a347058-4e21-42e6-b41f-997f9f917c01.gene_level_copy_number.tsv	3ea834354a33f434c74dd960aa6e616f	3482183	validated
a7270d57-acc6-46df-b7f7-4ad1103e812b	a7270d57-acc6-46df-b7f7-4ad1103e812b/TCGA-LUAD.6eee5aea-3573-4e9f-ba7d-63181b36cc7a.gene_level_copy_number.tsv	59f9af04dfac179d6ee7b44919b74a7e	3482472	validated
a775d062-7964-4f66-8399-4ea051fa95c5	a775d062-7964-4f66-8399-4ea051fa95c5/TCGA-LUAD.952e9209-d1cb-499b-9a78-b46c07f14fb4.gene_level_copy_number.tsv	05a2216d133cad646bafeb11c7148d09	3482275	validated
a9509691-77da-4856-bedb-d1093b421cfe	a9509691-77da-4856-bedb-d1093b421cfe/TCGA-LUAD.f332d2d2-9688-4479-b6d3-b16f5a9a47c7.gene_level_copy_number.tsv	6994d03652a9030d05404300e1768741	3482559	validated
aa76d720-253d-4bf4-80fa-062ae58d3c62	aa76d720-253d-4bf4-80fa-062ae58d3c62/TCGA-LUAD.1ec915da-e300-4169-b7be-7ab4b61af1ef.gene_level_copy_number.tsv	5df78b15f39491a9f68017fed040d822	3482146	validated
ae553e45-52cc-40b5-8821-a3731d71431e	ae553e45-52cc-40b5-8821-a3731d71431e/TCGA-LUAD.42340541-d750-4ffd-b852-28a4f2c5bf3b.gene_level_copy_number.tsv	2cce5fadfbbe546b2fbe1b9c09192f59	3482240	validated
af04d4bf-7d20-48cd-9883-216e978765ba	af04d4bf-7d20-48cd-9883-216e978765ba/TCGA-LUAD.73d9c63c-d9e5-4ff2-a4c1-2ab0b350cbc5.gene_level_copy_number.tsv	38e83af443216296c26a04370f49b1f4	3482104	validated
aff43c32-c46e-4420-840d-a29c80dc3770	aff43c32-c46e-4420-840d-a29c80dc3770/TCGA-LUAD.18b29b92-40bc-4b1c-9840-19e07f974426.gene_level_copy_number.tsv	0cefc7a977e01307ac3119eced7a7dfb	3482271	validated
b0ef1504-d024-45a6-b333-49588424b86f	b0ef1504-d024-45a6-b333-49588424b86f/TCGA-LUAD.cff4085b-afd7-48f6-8111-92781cff4c80.gene_level_copy_number.tsv	7b13a1ec20133a8f4e9663dc95352a1d	3484034	validated
b1468f67-5511-4e12-9f3e-ee422df8de7e	b1468f67-5511-4e12-9f3e-ee422df8de7e/TCGA-LUAD.9f4afa69-50f4-4049-aa21-b621ca07ed95.gene_level_copy_number.tsv	aa363ea619ec3cadf1b149ca4a1475ae	3484009	validated
b2341e8b-df81-487c-995d-6f5ec93166e8	b2341e8b-df81-487c-995d-6f5ec93166e8/TCGA-LUAD.68cff7e0-90d6-4918-9aab-90d8e5d0b686.gene_level_copy_number.tsv	6e8d27bf9eb89016b0be3ac1ecae6010	3482762	validated
b262ad53-2cf0-49ef-9475-0993ea26e2bd	b262ad53-2cf0-49ef-9475-0993ea26e2bd/TCGA-LUAD.5706c297-61f8-46f9-9fd0-6a9ca627620c.gene_level_copy_number.tsv	2909c321a1305a72f8b1aa6b8fcde380	3482398	validated
b2f670de-58e9-4eb2-a4ca-69f3b93aa84c	b2f670de-58e9-4eb2-a4ca-69f3b93aa84c/TCGA-LUAD.ce8f9ffd-122d-465d-a677-7c5e99976636.gene_level_copy_number.tsv	d357f6feb2e5ead29da9a24009998f9a	3482096	validated
b34481b0-5376-4f98-8858-50e0eb7f97d0	b34481b0-5376-4f98-8858-50e0eb7f97d0/TCGA-LUAD.c786802a-7f68-4170-a26b-38362eb5b5f7.gene_level_copy_number.tsv	9cf1d57d1f9b7b76f42065edcc3d735b	3483217	validated
b368c74c-9d26-4804-be67-7d424044b9ca	b368c74c-9d26-4804-be67-7d424044b9ca/TCGA-LUAD.fd244cba-df42-4bd6-b4c2-baf724c3e3e5.gene_level_copy_number.tsv	de03967878ab0e9f968509d34bfd022a	3482195	validated
b397bf83-4717-48e0-bbcf-2167d6b1e50f	b397bf83-4717-48e0-bbcf-2167d6b1e50f/TCGA-LUAD.838c2287-0144-44d1-91e9-2309490cbfc6.gene_level_copy_number.tsv	613d9404a076d765f0a0677cf88d09eb	3482272	validated
b4ad24d7-cc6f-4ad4-a4bc-cc9fcb3bab00	b4ad24d7-cc6f-4ad4-a4bc-cc9fcb3bab00/TCGA-LUAD.cb41686e-0e95-4106-9fec-44e30f52362e.gene_level_copy_number.tsv	26eca4379f0b8fda975a84f25d846286	3482116	validated
b61fc62a-9333-46e9-8d38-25bceb7b8bba	b61fc62a-9333-46e9-8d38-25bceb7b8bba/TCGA-LUAD.24ae01a8-4f06-4f53-90f1-d4a054fc6042.gene_level_copy_number.tsv	fa5cb425af0b0119b5cd06a76052934f	3482582	validated
b745eee7-747f-4e4e-a262-0a5af5467383	b745eee7-747f-4e4e-a262-0a5af5467383/TCGA-LUAD.cef12e73-9728-40de-8cdc-7187dbc395f7.gene_level_copy_number.tsv	86a661cbee74a65412e7f16a505a8c92	3482319	validated
b83c547d-c8bb-4486-aa94-2388d32c7ecb	b83c547d-c8bb-4486-aa94-2388d32c7ecb/TCGA-LUAD.52452f43-e835-49d8-8454-ad1cfd90997d.gene_level_copy_number.tsv	1eee355fe7ea45715c98f98ba05ff3f1	3482811	validated
b9f1a958-8b5b-45c9-899d-285b7d4d620e	b9f1a958-8b5b-45c9-899d-285b7d4d620e/TCGA-LUAD.646e0f8a-86ba-4ce4-bcf2-67e71a041e94.gene_level_copy_number.tsv	4212f7fa764a00beb5a6399fc6fea77d	3482275	validated
ba9fef39-66d5-45fb-906a-facb4e860d44	ba9fef39-66d5-45fb-906a-facb4e860d44/TCGA-LUAD.9c6174fc-37d2-4781-9ce7-10f1d45e82f2.gene_level_copy_number.tsv	f48c2032602aa9492e3b835875887a5a	3482192	validated
bb5c0f92-46b3-43ec-9194-3991b6a5287f	bb5c0f92-46b3-43ec-9194-3991b6a5287f/TCGA-LUAD.73e39095-4b17-43c9-9b92-6dfcf3401754.gene_level_copy_number.tsv	2a4dcf9a880186d274829d68141154a7	3482122	validated
bc6065da-a9f0-487e-8b80-6bc476736e56	bc6065da-a9f0-487e-8b80-6bc476736e56/TCGA-LUAD.9586dd0a-8c03-4e80-a563-96b033fe28b2.gene_level_copy_number.tsv	f73358ec62a0c24adee1618df5c805f2	3485014	validated
bdfe7208-fab7-415d-bc87-7b73f0996e76	bdfe7208-fab7-415d-bc87-7b73f0996e76/TCGA-LUAD.e522b2b3-eabb-4e4e-b8a6-cee2f3dae0ee.gene_level_copy_number.tsv	cdda9d61120f27e5055d130f33bdafa8	3482779	validated
be5565d8-7bd7-4206-ac29-325d8a16d3ef	be5565d8-7bd7-4206-ac29-325d8a16d3ef/TCGA-LUAD.25ba40a3-8475-4614-bce9-579bfcdf2d4d.gene_level_copy_number.tsv	66d0ba0d67ad91c04750863ec965305d	3482073	validated
bea2158b-b4c3-4942-beb0-dff50f063dca	bea2158b-b4c3-4942-beb0-dff50f063dca/TCGA-LUAD.f52e5814-f2f4-418a-a3bd-15e7df5b9a9f.gene_level_copy_number.tsv	ec21171e93b9873ea89d539d61f0f9bc	3483359	validated
bfa7ab8e-b07a-457e-a751-6865627947c3	bfa7ab8e-b07a-457e-a751-6865627947c3/TCGA-LUAD.7126f09a-ebf2-4795-8965-5ee0fcbf56e5.gene_level_copy_number.tsv	4138fa0dc748a35d774aa78c4c0b21ef	3482245	validated
bfc48203-565f-4543-afe3-5aad3e803339	bfc48203-565f-4543-afe3-5aad3e803339/TCGA-LUAD.2557e6de-4f50-4b1f-a1f3-9fae683d41e9.gene_level_copy_number.tsv	8a54fd7d8a57191b767d7cc4be1b9ff4	3482508	validated
c01879bb-0b3d-4d7f-a649-28530151e5c0	c01879bb-0b3d-4d7f-a649-28530151e5c0/TCGA-LUAD.0eae52b3-6f69-46f0-9b9f-54779157f7fd.gene_level_copy_number.tsv	6d0b692a7749a4b2653dd4e11da08b9d	3482277	validated
c286d4b2-c1c7-4d16-9de7-3afbd1e73669	c286d4b2-c1c7-4d16-9de7-3afbd1e73669/TCGA-LUAD.65e4ea36-7008-435a-97d8-9c95b0292049.gene_level_copy_number.tsv	6fef4028b1b9ad725b747fef532fb9b7	3490843	validated
c5906ce2-e407-42a2-8ee7-d57e63185dd6	c5906ce2-e407-42a2-8ee7-d57e63185dd6/TCGA-LUAD.504107dc-812f-4e31-8ca7-4ccba4d99e9e.gene_level_copy_number.tsv	d031b80ff1dfb6baab22d59389552bea	3482129	validated
c657aa24-a8ea-498a-b87b-6aacb4ad81a5	c657aa24-a8ea-498a-b87b-6aacb4ad81a5/TCGA-LUAD.c168a08c-1343-425e-af7f-2643383f4ab1.gene_level_copy_number.tsv	f64893ab270ce13f2d8f1d9154d9a54d	3482093	validated
c6cd65ff-e039-4761-b1b9-964621984943	c6cd65ff-e039-4761-b1b9-964621984943/TCGA-LUAD.64e2ab05-f92f-47e9-aa21-6fd496f130f6.gene_level_copy_number.tsv	e1fdf8bcec91dc10141202ee14b2985a	3483139	validated
c7c6a592-8754-4c0c-94b1-d418be12780d	c7c6a592-8754-4c0c-94b1-d418be12780d/TCGA-LUAD.fe4322e4-f010-43a6-868a-5b9fe58f076d.gene_level_copy_number.tsv	26916178ec530c255f3e72fa39ed3c18	3483067	validated
c8878e5b-80bd-404d-a5a4-83cdd04f9a19	c8878e5b-80bd-404d-a5a4-83cdd04f9a19/TCGA-LUAD.8285cfe6-2981-4cad-9e14-43abfbe0ae95.gene_level_copy_number.tsv	f434841c2f69e3b0ff180c0582a012c5	3482646	validated
c8ef428c-669c-4131-ae66-0da6b63ebba6	c8ef428c-669c-4131-ae66-0da6b63ebba6/TCGA-LUAD.54f2b3ef-2e10-4630-a4c0-6fe0ea67cc63.gene_level_copy_number.tsv	b3fab6d4dbebcbe0d7097769c2977551	3482110	validated
ca0b561d-b414-4711-bc23-7f86f1f8c125	ca0b561d-b414-4711-bc23-7f86f1f8c125/TCGA-LUAD.4f5b773d-ca69-49c9-a47e-fc28e298f126.gene_level_copy_number.tsv	2dceebec67e0d85a069d7ddeebcf8ef4	3482221	validated
caea3da3-f5cc-4d10-bbfd-f2b56a2201d0	caea3da3-f5cc-4d10-bbfd-f2b56a2201d0/TCGA-LUAD.9a038983-ad05-4d74-845f-9bf6ead40607.gene_level_copy_number.tsv	cef25fa78c56c60074e4947485fa4a82	3482257	validated
cbd2c0d7-8127-4f69-a2db-eed52f31b87c	cbd2c0d7-8127-4f69-a2db-eed52f31b87c/TCGA-LUAD.f71860a9-7091-4281-a4bd-04f5fbd4e61b.gene_level_copy_number.tsv	0432e55622eb525973db19fa2d8c363f	3485720	validated
cbdeab98-13ab-4e0d-a60a-2e9919328e18	cbdeab98-13ab-4e0d-a60a-2e9919328e18/TCGA-LUAD.f4b2f8da-ad22-4e30-a12a-639830999074.gene_level_copy_number.tsv	ec1f05346d0adf1f3619f3b44cfcf934	3482456	validated
cc039725-0241-4f60-84bb-d4568345b1aa	cc039725-0241-4f60-84bb-d4568345b1aa/TCGA-LUAD.66b622a8-9efd-4953-a28b-efad389c784f.gene_level_copy_number.tsv	1c731474fac02e3335260b15adf1bd21	3485140	validated
cc7adc22-1ccf-4fe7-b3a4-f824413b4b92	cc7adc22-1ccf-4fe7-b3a4-f824413b4b92/TCGA-LUAD.a4c5477c-3843-4230-8423-0bf5e8bd202c.gene_level_copy_number.tsv	cdd19585e2b8ad3eaa52e833cd1c3b58	3482149	validated
ccf1156f-2265-407c-b3e9-95a67178c9d4	ccf1156f-2265-407c-b3e9-95a67178c9d4/TCGA-LUAD.bf4b1160-f9a5-4bbf-aaf8-508674fe795a.gene_level_copy_number.tsv	57a3b777fbd2632e99c49f1c3a5cc55f	3482426	validated
cd041c95-8597-4485-9156-93575d4b674b	cd041c95-8597-4485-9156-93575d4b674b/TCGA-LUAD.db7bc967-6d2a-49d9-81e8-d83261fe3a9b.gene_level_copy_number.tsv	182a5e2598b3b216a7716a3b4586646e	3482613	validated
cd2f2118-2ea3-4bff-a19a-21dcd4f00243	cd2f2118-2ea3-4bff-a19a-21dcd4f00243/TCGA-LUAD.d555de36-66a4-40fb-8c0a-3232a569b94a.gene_level_copy_number.tsv	00c5ad4e1e34b286174a8bfa8608c475	3488879	validated
ce16e14b-4ee8-49f2-8c93-994996093904	ce16e14b-4ee8-49f2-8c93-994996093904/TCGA-LUAD.dbd564cf-3e03-4fbb-8261-5abc653a53ec.gene_level_copy_number.tsv	c2801b6ed042b7d937cf5439d7db4044	3487567	validated
cf35eb31-f068-47df-b1b7-216dedc64bde	cf35eb31-f068-47df-b1b7-216dedc64bde/TCGA-LUAD.b36580ea-acfc-4121-b610-105157f3f15e.gene_level_copy_number.tsv	aa5b302d9aff0a30972b43ea197d1476	3485615	validated
d0e3b08b-ec92-468e-9483-9562fb34756f	d0e3b08b-ec92-468e-9483-9562fb34756f/TCGA-LUAD.901a7bea-bdc8-4999-928d-f8f77ece5348.gene_level_copy_number.tsv	25ab44f87379cb87dab8c97245e95e79	3482801	validated
d2122151-a4d7-48c3-a4d5-1c267dd22b71	d2122151-a4d7-48c3-a4d5-1c267dd22b71/TCGA-LUAD.88cb68ce-b5f3-4d3f-a376-8c843dc8636b.gene_level_copy_number.tsv	a8ebadeee204660ed2450d0f03ae4db1	3482871	validated
d2ba8992-98cb-4d96-a8f4-817ec14d960a	d2ba8992-98cb-4d96-a8f4-817ec14d960a/TCGA-LUAD.e1266195-c743-4671-9357-5917adb8dfb9.gene_level_copy_number.tsv	a0070bf8e57c677ac6da80f97d7d946c	3482017	validated
d500bf36-f8ed-4cf9-b6b6-db3202ed6771	d500bf36-f8ed-4cf9-b6b6-db3202ed6771/TCGA-LUAD.1bb43ee2-7fe4-4f87-8569-e10cabec6fa4.gene_level_copy_number.tsv	c9534ec468d8bd75841e17e3b566dc05	3483240	validated
d6222a69-86f6-4012-9ea6-179fbd7a47cd	d6222a69-86f6-4012-9ea6-179fbd7a47cd/TCGA-LUAD.7dd37ab8-d86b-44ff-a411-98b2fd79394a.gene_level_copy_number.tsv	cd409a6dabf0cdcdf39b15fed2886e65	3483526	validated
d66bb7d0-aaad-455f-971f-79470c542ee1	d66bb7d0-aaad-455f-971f-79470c542ee1/TCGA-LUAD.9e70767e-b792-4da7-9691-961fa57343b0.gene_level_copy_number.tsv	d66fd4957f194ed0ae9e6daa4ab2d925	3482233	validated
d689a677-728c-44a0-bebb-14cc6d34af55	d689a677-728c-44a0-bebb-14cc6d34af55/TCGA-LUAD.5776e352-6403-4ac7-a58e-2234aed09530.gene_level_copy_number.tsv	c6579d3e34dee621d9c1ec95676e9e98	3482272	validated
d6bd25eb-1f30-4a32-9e8f-841915fbab61	d6bd25eb-1f30-4a32-9e8f-841915fbab61/TCGA-LUAD.039dd88e-a3dc-4abd-a8b1-9cfcfe98842f.gene_level_copy_number.tsv	bd7cee297fe91d4f94b9feaa71067d85	3482230	validated
d8bcaa7e-e082-490d-a337-3ee40015b337	d8bcaa7e-e082-490d-a337-3ee40015b337/TCGA-LUAD.1d147e38-e89d-49f5-9f50-0dfa887423b4.gene_level_copy_number.tsv	1e24f8e34b5621cb8d3619bba6a9f9b6	3482279	validated
d9c046f8-0301-4f56-8856-bdfd5cb3fb5e	d9c046f8-0301-4f56-8856-bdfd5cb3fb5e/TCGA-LUAD.e59e603f-cafa-4762-8f0c-c55212caa576.gene_level_copy_number.tsv	44a0b263ded3f68ef4faefb5cb3e7ea6	3490343	validated
db7bbcd0-265a-46fa-a7b9-e9c3a1851ee7	db7bbcd0-265a-46fa-a7b9-e9c3a1851ee7/TCGA-LUAD.65e93af7-f914-4fe6-bc55-1bd5fcfb5eb1.gene_level_copy_number.tsv	b01e71516b55044de4514c12d0a11e1d	3482510	validated
